round,player_fund,dealer_fund
9071,-16.46000000000104,4589.460000000149
9072,-15.480000000001038,4589.48000000015
9073,-14.500000000001037,4589.50000000015
9074,-15.500000000001037,4590.50000000015
9075,-16.500000000001037,4591.50000000015
9076,-17.500000000001037,4592.50000000015
9077,-16.520000000001037,4592.5200000001505
9078,-17.520000000001037,4593.5200000001505
9079,-18.520000000001037,4594.5200000001505
9080,-19.520000000001037,4595.5200000001505
9081,-18.540000000001037,4595.540000000151
9082,-19.540000000001037,4596.540000000151
9083,-18.560000000001036,4596.560000000151
9084,-19.560000000001036,4597.560000000151
9085,-18.580000000001036,4597.580000000152
9086,-17.600000000001035,4597.600000000152
9087,-16.620000000001035,4597.620000000153
9088,-15.640000000001034,4597.640000000153
9089,-14.660000000001034,4597.660000000154
9090,-15.660000000001034,4598.660000000154
9091,-14.680000000001034,4598.680000000154
9092,-15.680000000001034,4599.680000000154
9093,-14.700000000001033,4599.700000000154
9094,-15.700000000001033,4600.700000000154
9095,-16.700000000001033,4601.700000000154
9096,-17.700000000001033,4602.700000000154
9097,-16.720000000001033,4602.720000000155
9098,-17.720000000001033,4603.720000000155
9099,-16.740000000001032,4603.740000000155
9100,-15.760000000001032,4603.760000000156
9101,-14.780000000001031,4603.780000000156
9102,-15.780000000001031,4604.780000000156
9103,-16.78000000000103,4605.780000000156
9104,-15.800000000001031,4605.800000000157
9105,-16.80000000000103,4606.800000000157
9106,-17.80000000000103,4607.800000000157
9107,-16.82000000000103,4607.820000000157
9108,-17.82000000000103,4608.820000000157
9109,-18.82000000000103,4609.820000000157
9110,-17.84000000000103,4609.8400000001575
9111,-18.84000000000103,4610.8400000001575
9112,-19.84000000000103,4611.8400000001575
9113,-18.86000000000103,4611.860000000158
9114,-19.86000000000103,4612.860000000158
9115,-20.86000000000103,4613.860000000158
9116,-19.88000000000103,4613.880000000158
9117,-20.88000000000103,4614.880000000158
9118,-21.88000000000103,4615.880000000158
9119,-20.90000000000103,4615.900000000159
9120,-19.92000000000103,4615.920000000159
9121,-20.92000000000103,4616.920000000159
9122,-19.940000000001028,4616.94000000016
9123,-18.960000000001028,4616.96000000016
9124,-19.960000000001028,4617.96000000016
9125,-20.960000000001028,4618.96000000016
9126,-21.960000000001028,4619.96000000016
9127,-20.980000000001027,4619.9800000001605
9128,-21.980000000001027,4620.9800000001605
9129,-21.000000000001027,4621.000000000161
9130,-20.020000000001026,4621.020000000161
9131,-21.020000000001026,4622.020000000161
9132,-22.020000000001026,4623.020000000161
9133,-21.040000000001026,4623.040000000162
9134,-22.040000000001026,4624.040000000162
9135,-23.040000000001026,4625.040000000162
9136,-24.040000000001026,4626.040000000162
9137,-23.060000000001025,4626.060000000162
9138,-24.060000000001025,4627.060000000162
9139,-23.080000000001025,4627.080000000163
9140,-24.080000000001025,4628.080000000163
9141,-25.080000000001025,4629.080000000163
9142,-26.080000000001025,4630.080000000163
9143,-27.080000000001025,4631.080000000163
9144,-28.080000000001025,4632.080000000163
9145,-27.100000000001025,4632.100000000163
9146,-26.120000000001024,4632.120000000164
9147,-25.140000000001024,4632.140000000164
9148,-24.160000000001023,4632.1600000001645
9149,-25.160000000001023,4633.1600000001645
9150,-26.160000000001023,4634.1600000001645
9151,-27.160000000001023,4635.1600000001645
9152,-28.160000000001023,4636.1600000001645
9153,-27.180000000001023,4636.180000000165
9154,-26.200000000001022,4636.200000000165
9155,-25.220000000001022,4636.220000000166
9156,-26.220000000001022,4637.220000000166
9157,-25.24000000000102,4637.240000000166
9158,-26.24000000000102,4638.240000000166
9159,-25.26000000000102,4638.260000000167
9160,-24.28000000000102,4638.280000000167
9161,-25.28000000000102,4639.280000000167
9162,-26.28000000000102,4640.280000000167
9163,-27.28000000000102,4641.280000000167
9164,-28.28000000000102,4642.280000000167
9165,-27.30000000000102,4642.3000000001675
9166,-26.32000000000102,4642.320000000168
9167,-27.32000000000102,4643.320000000168
9168,-26.34000000000102,4643.340000000168
9169,-27.34000000000102,4644.340000000168
9170,-28.34000000000102,4645.340000000168
9171,-27.36000000000102,4645.360000000169
9172,-28.36000000000102,4646.360000000169
9173,-27.38000000000102,4646.380000000169
9174,-26.400000000001018,4646.40000000017
9175,-25.420000000001018,4646.42000000017
9176,-24.440000000001017,4646.440000000171
9177,-23.460000000001017,4646.460000000171
9178,-24.460000000001017,4647.460000000171
9179,-23.480000000001017,4647.4800000001715
9180,-24.480000000001017,4648.4800000001715
9181,-25.480000000001017,4649.4800000001715
9182,-26.480000000001017,4650.4800000001715
9183,-27.480000000001017,4651.4800000001715
9184,-26.500000000001016,4651.500000000172
9185,-25.520000000001016,4651.520000000172
9186,-24.540000000001015,4651.540000000173
9187,-23.560000000001015,4651.560000000173
9188,-22.580000000001014,4651.580000000174
9189,-21.600000000001014,4651.600000000174
9190,-20.620000000001014,4651.6200000001745
9191,-21.620000000001014,4652.6200000001745
9192,-20.640000000001013,4652.640000000175
9193,-19.660000000001013,4652.660000000175
9194,-20.660000000001013,4653.660000000175
9195,-19.680000000001012,4653.680000000176
9196,-18.700000000001012,4653.700000000176
9197,-19.700000000001012,4654.700000000176
9198,-20.700000000001012,4655.700000000176
9199,-19.72000000000101,4655.720000000177
9200,-18.74000000000101,4655.740000000177
9201,-17.76000000000101,4655.760000000178
9202,-16.78000000000101,4655.780000000178
9203,-17.78000000000101,4656.780000000178
9204,-16.80000000000101,4656.800000000178
9205,-15.82000000000101,4656.820000000179
9206,-16.82000000000101,4657.820000000179
9207,-15.840000000001009,4657.840000000179
9208,-14.860000000001008,4657.86000000018
9209,-13.880000000001008,4657.88000000018
9210,-12.900000000001008,4657.900000000181
9211,-13.900000000001008,4658.900000000181
9212,-14.900000000001008,4659.900000000181
9213,-15.900000000001008,4660.900000000181
9214,-14.920000000001007,4660.920000000181
9215,-13.940000000001007,4660.9400000001815
9216,-14.940000000001007,4661.9400000001815
9217,-13.960000000001006,4661.960000000182
9218,-14.960000000001006,4662.960000000182
9219,-15.960000000001006,4663.960000000182
9220,-14.980000000001006,4663.980000000182
9221,-14.000000000001005,4664.000000000183
9222,-15.000000000001005,4665.000000000183
9223,-16.000000000001005,4666.000000000183
9224,-15.020000000001005,4666.020000000183
9225,-16.020000000001005,4667.020000000183
9226,-17.020000000001005,4668.020000000183
9227,-18.020000000001005,4669.020000000183
9228,-19.020000000001005,4670.020000000183
9229,-18.040000000001005,4670.040000000184
9230,-17.060000000001004,4670.060000000184
9231,-18.060000000001004,4671.060000000184
9232,-19.060000000001004,4672.060000000184
9233,-18.080000000001004,4672.080000000185
9234,-17.100000000001003,4672.100000000185
9235,-16.120000000001003,4672.120000000185
9236,-15.140000000001002,4672.140000000186
9237,-16.140000000001002,4673.140000000186
9238,-15.160000000001002,4673.160000000186
9239,-16.160000000001002,4674.160000000186
9240,-17.160000000001002,4675.160000000186
9241,-16.180000000001,4675.180000000187
9242,-17.180000000001,4676.180000000187
9243,-18.180000000001,4677.180000000187
9244,-17.200000000001,4677.200000000187
9245,-18.200000000001,4678.200000000187
9246,-19.200000000001,4679.200000000187
9247,-20.200000000001,4680.200000000187
9248,-21.200000000001,4681.200000000187
9249,-20.220000000001,4681.220000000188
9250,-19.240000000001,4681.240000000188
9251,-20.240000000001,4682.240000000188
9252,-19.260000000001,4682.2600000001885
9253,-20.260000000001,4683.2600000001885
9254,-19.280000000001,4683.280000000189
9255,-20.280000000001,4684.280000000189
9256,-21.280000000001,4685.280000000189
9257,-22.280000000001,4686.280000000189
9258,-21.300000000001,4686.300000000189
9259,-20.320000000001,4686.32000000019
9260,-21.320000000001,4687.32000000019
9261,-22.320000000001,4688.32000000019
9262,-23.320000000001,4689.32000000019
9263,-24.320000000001,4690.32000000019
9264,-23.340000000000998,4690.34000000019
9265,-22.360000000000998,4690.360000000191
9266,-21.380000000000997,4690.380000000191
9267,-22.380000000000997,4691.380000000191
9268,-23.380000000000997,4692.380000000191
9269,-22.400000000000997,4692.4000000001915
9270,-21.420000000000996,4692.420000000192
9271,-22.420000000000996,4693.420000000192
